state,FederalFunding,benefitCostRatio,ProjectTimeline(in months),ZoneRiskLevel
Michigan,2587063.57,1.0,84.0,Moderate
Alabama,84082.5,1.91,51.0,High
Wisconsin,4845.13,0.0,7.0,Moderate
Florida,113127.0,0.0,52.0,High
Florida,52412.57,2.89,33.0,High
Massachusetts,170380.0,1.0,32.0,Moderate
California,2999999.92,6.4,149.0,High
Washington,598097.1,1.23,78.0,High
North Carolina,106620.24,2.57,42.0,High
South Carolina,38587.5,7.33,26.0,Moderate
California,69801.06,0.0,29.0,High
Kansas,509850.56,0.0,43.0,High
South Carolina,121605.0,1.89,27.0,Moderate
Florida,119250.0,10.6,25.0,High
North Carolina,314693.75,0.0,77.0,High
Oregon,251287.61,0.0,57.0,Moderate
California,0.0,2.93,2.0,High
Texas,37170.01,0.0,43.0,High
Florida,411945.48,2.39,44.0,High
Florida,238624.0,1.0,76.0,High
California,1517499.67,4.02,49.0,High
Colorado,42000.0,0.0,37.0,Moderate
North Dakota,16654.73,8.39,36.0,High
Washington,391657.5,1.57,0.0,High
Florida,103500.0,3.88,21.0,High
Texas,523058.0,1.21,51.0,High
Illinois,45440.0,0.0,65.0,Moderate
Louisiana,1687799.0,1.19,110.0,High
Mississippi,51063.0,0.0,54.0,High
Alabama,19350.0,2.07,14.0,High
New Hampshire,8567.0,2.59,56.0,Moderate
Mississippi,52646.0,1.46,41.0,High
Louisiana,158107.0,1.68,93.0,High
Mississippi,27569.0,0.0,44.0,High
Texas,26250.0,0.0,78.0,High
Louisiana,370698.0,1.61,53.0,High
Louisiana,227997.0,1.31,144.0,High
Florida,28518.0,10.62,35.0,High
Florida,128000.0,8.57,36.0,High
South Dakota,52500.0,2.79,25.0,High
Florida,387345.0,4.33,67.0,High
Florida,5030.0,33.93,24.0,High
Florida,446526.0,1.03,62.0,High
California,1930181.0,1.47,49.0,High
South Dakota,140194.16,2.47,45.0,High
Mississippi,87853.28,1.51,12.0,High
Florida,65458.0,1.19,52.0,High
Texas,72054.0,0.0,53.0,High
Florida,21972.0,2.53,71.0,High
Alabama,14845.0,0.0,32.0,High
Vermont,1970475.0,2.54,29.0,Moderate
Texas,933878.4,1.4,117.0,High
Minnesota,36041.0,0.0,36.0,Moderate
Washington,95255.0,0.0,81.0,High
New Hampshire,297372.0,1.8,18.0,Moderate
Maryland,58541.0,0.0,13.0,Moderate
South Carolina,590948.84,1.21,63.0,Moderate
New Hampshire,85655.0,2.62,33.0,Moderate
Massachusetts,588675.28,2.21,65.0,Moderate
Florida,562269.54,1.1,44.0,High
Indiana,1592420.76,4.83,62.0,Low
Michigan,471070.68,2.2,61.0,Moderate
Washington,211050.63,9.24,72.0,High
North Dakota,109245.5,1.56,56.0,High
South Carolina,272703.45,2.47,33.0,Moderate
Virgin Islands of the U.S.,0.0,2.53,53.0,Low
Texas,6907.5,1.0,48.0,High
Colorado,250000.0,1.21,24.0,Moderate
Texas,24869.25,0.0,73.0,High
North Dakota,26513.0,0.0,24.0,High
California,822964.18,1.52,38.0,High
Mississippi,42151.0,0.0,21.0,High
Oregon,742018.0,0.0,56.0,Moderate
California,1419095.16,2.81,50.0,High
Iowa,36000.0,0.0,23.0,High
California,98851.5,0.0,58.0,High
Washington,101222.0,0.0,59.0,High
Texas,2344322.0,6.49,54.0,High
Alaska,1822204.5,1.87,105.0,Low
Florida,1418295.75,10.42,65.0,High
Louisiana,605752.72,0.0,112.0,High
Texas,553183.14,1.52,71.0,High
Tennessee,167462.0,17.01,85.0,Moderate
Mississippi,45000.0,0.0,30.0,High
Tennessee,338552.0,0.0,47.0,Moderate
Iowa,575286.0,2.2,37.0,High
South Dakota,9375.0,0.0,19.0,High
South Dakota,126578.0,1.01,14.0,High
Alabama,39879.23,6.15,115.0,High
Maine,8633.51,0.0,73.0,Low
Washington,354468.75,1.39,99.0,High
Virgin Islands of the U.S.,249899.99,1.15,78.0,Low
Vermont,170764.72,0.0,135.0,Moderate
North Carolina,53502.0,1.16,53.0,High
Colorado,234533.0,1.05,41.0,Moderate
Massachusetts,212475.0,1.81,33.0,Moderate
New York,3946250.0,0.0,53.0,High
South Dakota,124192.0,1.03,21.0,High
Rhode Island,17891.0,0.0,30.0,Low
Mississippi,1346713.0,5.09,75.0,High
Maryland,6401.0,1.31,32.0,Moderate
Georgia,30150.75,0.0,42.0,High
Mississippi,32322.0,0.0,12.0,High
Colorado,37500.0,0.0,39.0,Moderate
South Dakota,22500.0,0.0,43.0,High
Kentucky,48307.0,0.0,18.0,High
Oklahoma,1427891.0,1.67,57.0,High
Oklahoma,32534.0,4.6,28.0,High
California,1108648.0,2.27,50.0,High
Texas,195157.14,3.06,20.0,High
Alabama,20968.0,0.0,31.0,High
Mississippi,125861.0,0.0,24.0,High
Washington,14059.0,0.0,42.0,High
Wisconsin,93854.0,0.0,45.0,Moderate
Florida,29314.0,13.3,27.0,High
Florida,1005329.0,1.17,62.0,High
Vermont,70209.0,1.45,18.0,Moderate
Florida,123990.0,6.57,72.0,High
North Carolina,339940.0,0.0,84.0,High
North Carolina,128175.0,0.0,45.0,High
Michigan,168750.0,6.49,130.0,Moderate
Kansas,280714.0,2.19,35.0,High
Texas,3160185.0,0.0,145.0,High
Texas,14669610.0,1.18,91.0,High
Texas,2158956.0,0.0,160.0,High
Texas,249868.0,2.43,146.0,High
Texas,54914.0,1.77,145.0,High
South Carolina,0.0,0.0,51.0,Moderate
Michigan,0.0,2.76,26.0,Moderate
Washington,37500.0,0.0,39.0,High
Colorado,29000.0,2.37,31.0,Moderate
Texas,47847.0,0.0,114.0,High
Oklahoma,543750.0,4.57,65.0,High
Florida,57507.0,1.67,38.0,High
Florida,132277.0,4.16,34.0,High
Texas,13013.0,0.0,88.0,High
Texas,270662.0,4.0,87.0,High
Louisiana,150000.0,0.0,63.0,High
Michigan,580159.12,0.23,45.0,Moderate
Wisconsin,0.0,0.0,47.0,Moderate
Pennsylvania,29250.0,0.0,33.0,High
Nebraska,4500.0,0.0,22.0,High
Mississippi,51422.0,0.0,25.0,High
Vermont,63062.25,0.0,116.0,Moderate
Minnesota,41142.0,0.0,14.0,Moderate
Rhode Island,11250.0,0.0,69.0,Low
Nebraska,32092.0,1.19,40.0,High
South Dakota,69057.0,0.0,24.0,High
Colorado,768750.0,0.0,58.0,Moderate
Arkansas,37500.0,0.0,53.0,Moderate
Massachusetts,275997.0,4.14,22.0,Moderate
Mississippi,140904.0,0.0,45.0,High
Louisiana,60024.0,0.0,88.0,High
Kentucky,10958.0,0.0,18.0,High
Mississippi,239602.0,0.0,20.0,High
Washington,0.0,0.0,67.0,High
Texas,348143.0,5.35,59.0,High
Maine,134055.0,1.51,57.0,Low
Mississippi,78145.0,0.0,36.0,High
Kentucky,126694.97,13.3,59.0,High
Rhode Island,0.0,1.02,99.0,Low
Texas,67143.0,0.0,73.0,High
Montana,22369.0,0.0,42.0,Low
Nebraska,81517.67,0.0,18.0,High
Arkansas,1049438.0,5.04,21.0,Moderate
South Carolina,3942388.5,1.5,81.0,Moderate
Colorado,3141835.0,0.0,55.0,Moderate
Vermont,7312.54,0.0,55.0,Moderate
Massachusetts,7132.14,0.0,67.0,Moderate
Missouri,1149170.0,4.05,23.0,High
Washington,258647.92,1.61,74.0,High
Alabama,4000.0,2.15,30.0,High
Florida,143441.74,5.36,50.0,High
Pennsylvania,33735.0,0.0,0.0,High
Northern Mariana Islands,40000.0,2.21,38.0,Low
South Dakota,141157.5,0.0,35.0,High
Massachusetts,186348.0,1.54,0.0,Moderate
Michigan,114994.46,1.03,55.0,Moderate
Texas,627139.78,5.25,70.0,High
Hawaii,25232.62,6.67,38.0,Low
Louisiana,3496127.13,0.0,112.0,High
Illinois,48197.0,0.0,73.0,Moderate
Wisconsin,30000.0,0.0,67.0,Moderate
Tennessee,1154763.0,2.3,60.0,Moderate
Oklahoma,30000.0,0.0,22.0,High
Georgia,4750.0,0.0,28.0,High
Mississippi,415005.0,0.0,10.0,High
Washington,267648.2,1.78,81.0,High
South Carolina,361145.0,2.37,26.0,Moderate
Virginia,144450.0,0.0,27.0,Moderate
Minnesota,16831.0,0.0,40.0,Moderate
Mississippi,3981953.0,21.15,49.0,High
Texas,2037207.97,7.73,97.0,High
Oklahoma,50459.0,0.0,36.0,High
Maine,15619.0,1.33,36.0,Low
Mississippi,14768.0,0.0,16.0,High
Vermont,0.0,1.84,90.0,Moderate
Michigan,813228.77,0.0,86.0,Moderate
Washington,89017.65,2.86,58.0,High
North Carolina,47181.62,1.7,49.0,High
North Carolina,927104.69,1.79,56.0,High
Oklahoma,18000.0,0.0,50.0,High
Nebraska,241611.03,17.92,45.0,High
Texas,341726.62,0.0,48.0,High
Alabama,280054.0,1.18,20.0,High
Mississippi,18784.0,0.0,21.0,High
Mississippi,12795.0,0.0,13.0,High
Louisiana,150000.0,0.0,58.0,High
Louisiana,364058.0,2.44,116.0,High
Mississippi,13286.0,0.0,14.0,High
Washington,258084.0,6.07,57.0,High
Florida,799073.0,2.35,70.0,High
Mississippi,19729.0,9.9,52.0,High
Florida,114664.0,6.55,70.0,High
Louisiana,1289175.78,1.04,116.0,High
Oklahoma,521250.0,1.5,25.0,High
Mississippi,105735.0,0.0,18.0,High
Mississippi,50937.0,0.0,26.0,High
Mississippi,124626.0,0.0,27.0,High
South Dakota,7500.0,0.0,21.0,High
Arkansas,559924.0,7.11,34.0,Moderate
Michigan,2300.77,2.15,44.0,Moderate
Indiana,189890.21,2.87,69.0,Low
Washington,242927.44,7.3,52.0,High
North Carolina,151848.0,0.0,52.0,High
Nebraska,22919.0,0.0,15.0,High
Texas,1290248.0,3.5,114.0,High
Nebraska,18754.0,0.0,68.0,High
Alabama,73103.0,0.0,16.0,High
Alabama,46742.0,0.0,14.0,High
Florida,599999.99,1.18,43.0,High
South Carolina,1500000.0,1.0,44.0,Moderate
Washington,53929.0,0.0,49.0,High
South Dakota,30721.0,0.0,8.0,High
Pennsylvania,23325.0,0.0,27.0,High
Minnesota,213598.0,0.0,26.0,Moderate
Kansas,23369.49,0.0,6.0,High
Indiana,96540.3,0.0,68.0,Low
Colorado,20850.0,1.7,40.0,Moderate
Missouri,1005000.0,3.04,32.0,High
Illinois,288586.65,0.0,119.0,Moderate
Vermont,169314.0,0.0,50.0,Moderate
North Dakota,41307.0,0.0,34.0,High
Mississippi,44567.0,0.0,18.0,High
California,1719131.25,4.02,49.0,High
Louisiana,249590.25,1.47,60.0,High
Tennessee,101250.0,0.0,45.0,Moderate
West Virginia,13678.36,0.0,0.0,Moderate
Texas,32925.0,0.0,43.0,High
California,233109.75,0.0,36.0,High
Iowa,19125.0,0.0,13.0,High
Vermont,78099.91,0.0,39.0,Moderate
Michigan,3343416.79,1.19,76.0,Moderate
South Dakota,168396.0,3.31,15.0,High
South Carolina,0.0,1.58,15.0,Moderate
New Hampshire,161618.4,2.65,45.0,Moderate
California,1154961.35,1.28,61.0,High
South Carolina,200533.59,1.45,45.0,Moderate
Oregon,23999.89,0.0,45.0,Moderate
Florida,68812.5,1.28,53.0,High
Nebraska,54444.75,1.56,25.0,High
North Carolina,3113.0,0.0,43.0,High
Mississippi,23895.0,0.0,17.0,High
Georgia,14881.0,0.0,53.0,High
Massachusetts,1319847.0,1.33,44.0,Moderate
Arkansas,3103232.0,3.6,30.0,Moderate
Iowa,390260.0,1.21,28.0,High
Washington,912108.0,2.02,50.0,High
North Dakota,9492.0,0.0,31.0,High
Rhode Island,26597.0,2.0,66.0,Low
Iowa,6587984.0,1.16,63.0,High
New York,10979422.0,0.0,162.0,High
New York,7578916.0,0.0,168.0,High
Michigan,910677.0,0.0,148.0,Moderate
Texas,27488.0,0.0,162.0,High
Texas,77391.0,0.0,159.0,High
South Carolina,80258.0,1.74,54.0,Moderate
Mississippi,17475.0,0.0,51.0,High
Tennessee,94985.0,1.72,24.0,Moderate
Florida,551405.0,1.83,81.0,High
Montana,177434.0,3.04,30.0,Low
North Carolina,15000.0,0.0,18.0,High
Washington,18750.0,0.0,39.0,High
Louisiana,189356.0,1.1,163.0,High
Minnesota,22500.0,0.0,72.0,Moderate
Texas,215173.0,1.75,145.0,High
Texas,4211795.0,2.06,139.0,High
Texas,12411250.0,0.96,133.0,High
Texas,804659.0,1.05,139.0,High
Washington,656652.0,2.41,18.0,High
Louisiana,427592.0,1.48,77.0,High
Louisiana,293713.0,3.07,76.0,High
North Dakota,137570.0,1.54,26.0,High
Kentucky,22536.0,0.0,21.0,High
North Carolina,169411.0,0.0,41.0,High
Georgia,15659.0,0.0,41.0,High
North Carolina,43451.0,0.0,57.0,High
Alabama,13631.0,0.0,38.0,High
Pennsylvania,50860.0,0.0,31.0,High
Nebraska,3892028.06,1.99,62.0,High
Illinois,28661.14,0.0,89.0,Moderate
Alabama,33104.0,1.37,78.0,High
Alaska,3890685.0,0.0,64.0,Low
Mississippi,103417.0,0.0,45.0,High
Arkansas,741358.5,3.4,49.0,Moderate
Illinois,271992.78,2.57,52.0,Moderate
Texas,49737.0,0.0,87.0,High
Texas,38993502.17,4.74,136.0,High
Oklahoma,40000.0,0.0,13.0,High
South Carolina,111000.11,0.0,50.0,Moderate
Missouri,2078643.0,2.11,38.0,High
Massachusetts,656553.0,1.25,39.0,Moderate
Colorado,21114.86,4.11,29.0,Moderate
Wisconsin,390318.0,3.19,63.0,Moderate
Kansas,328077.4,0.0,11.0,High
Kansas,201292.5,2.04,38.0,High
South Dakota,157051.0,1.24,20.0,High
South Carolina,366948.0,2.37,65.0,Moderate
California,172799.85,0.0,47.0,High
Vermont,2475.0,0.0,14.0,Moderate
Washington,412500.0,2.21,99.0,High
Maine,702.0,0.0,35.0,Low
Alabama,61387.5,4.52,113.0,High
Oregon,168781.0,1.81,79.0,Moderate
Alabama,61534.0,0.0,108.0,High
Indiana,90459.0,0.0,60.0,Low
Georgia,8871.0,0.0,18.0,High
Hawaii,224952.93,0.0,37.0,Low
Kansas,267750.0,1.91,36.0,High
Texas,0.0,1.67,11.0,High
Texas,2282567.0,1.0,39.0,High
Colorado,26116.92,1.99,27.0,Moderate
Florida,2250000.0,1.37,43.0,High
Louisiana,928220.0,3.19,120.0,High
California,263427.75,0.0,68.0,High
Texas,434003.33,1.4,52.0,High
Virgin Islands of the U.S.,1801992.27,2.53,69.0,Low
North Carolina,467906.0,2.93,52.0,High
Oklahoma,38080.0,0.0,26.0,High
Montana,86738.0,1.0,72.0,Low
Alabama,13631.0,0.0,54.0,High
Alabama,16062.75,0.0,114.0,High
Virgin Islands of the U.S.,230289.0,5.91,42.0,Low
Missouri,713855.0,2.17,21.0,High
North Dakota,273000.0,1.11,17.0,High
Oklahoma,211500.0,6.53,55.0,High
Washington,667844.0,1.01,27.0,High
New Hampshire,18750.0,1.0,14.0,Moderate
Alabama,9788.0,0.0,23.0,High
South Carolina,13750.0,5.93,32.0,Moderate
North Carolina,128691.0,0.0,57.0,High
Florida,30573.0,2.89,48.0,High
Northern Mariana Islands,138543.0,1.12,95.0,Low
Florida,667594.0,3.91,53.0,High
Florida,6511.0,42.79,22.0,High
Florida,107626.0,5.01,50.0,High
Colorado,217632.0,1.23,79.0,Moderate
Texas,201386.0,1.25,146.0,High
North Carolina,8681.0,0.0,38.0,High
Texas,2730446.0,0.0,162.0,High
Oregon,15000.0,0.0,51.0,Moderate
Texas,274425.0,1.53,148.0,High
Louisiana,1017592.0,1.47,164.0,High
Oklahoma,20000.0,0.0,87.0,High
Kansas,19394.0,0.0,42.0,High
Louisiana,3961814.53,1.42,160.0,High
Washington,294060.0,3.99,1.0,High
Colorado,13462.0,0.0,15.0,Moderate
North Carolina,3600.0,0.0,-27.0,High
Alabama,50419.0,0.0,25.0,High
Colorado,3549.0,0.0,45.0,Moderate
New York,2857196.33,1.67,108.0,High
New York,3559443.08,1.11,92.0,High
Texas,267904.58,1.23,43.0,High
Oklahoma,1036695.66,1.63,56.0,High
Alabama,38347.42,5.5,78.0,High
Rhode Island,29453.19,0.0,45.0,Low
Georgia,24730.41,0.0,69.0,High
Wisconsin,53677.0,5.73,44.0,Moderate
North Carolina,233407.2,0.0,125.0,High
Alabama,36078.0,1.12,121.0,High
North Dakota,264761.0,1.52,14.0,High
Texas,22725.0,0.0,63.0,High
Washington,83250.0,0.0,41.0,High
Michigan,15616.0,0.0,17.0,Moderate
Michigan,105967.06,0.0,30.0,Moderate
South Carolina,314322.95,2.1,55.0,Moderate
Oregon,0.0,0.0,32.0,Moderate
Kansas,303675.0,2.85,38.0,High
California,880883.25,4.56,65.0,High
California,29810.04,0.0,35.0,High
Georgia,19235.3,0.0,67.0,High
Louisiana,511103.0,1.71,106.0,High
Mississippi,67312.0,0.0,86.0,High
Washington,441792.0,12.93,46.0,High
Georgia,24146.0,0.0,28.0,High
Mississippi,74471.0,1.21,53.0,High
Louisiana,309890.98,1.85,196.0,High
Washington,50511.0,0.0,57.0,High
Louisiana,11726926.0,1.95,131.0,High
North Dakota,151082.0,1.19,23.0,High
Colorado,6239917.29,2.32,70.0,Moderate
Alabama,13631.0,0.0,53.0,High
Massachusetts,399488.0,11.11,52.0,Moderate
Minnesota,464745.0,4.8,49.0,Moderate
Kentucky,158857.4,2.28,59.0,High
South Dakota,97317.0,1.02,21.0,High
South Dakota,14033.0,3.6,17.0,High
Virginia,197383.08,1.13,51.0,Moderate
California,58799.0,1.0,74.0,High
Texas,17643.38,0.0,112.0,High
Iowa,39000.0,0.0,57.0,High
Georgia,22000.0,0.0,33.0,High
Oklahoma,24130.0,0.0,18.0,High
Kentucky,12507.0,0.0,25.0,High
Texas,132169.83,0.0,130.0,High
New York,516181.0,2.51,24.0,High
North Carolina,68188.0,0.0,48.0,High
South Carolina,84646.0,0.0,30.0,Moderate
Louisiana,616983.39,0.0,101.0,High
Texas,1051952.67,1.01,103.0,High
Texas,650761.0,0.0,142.0,High
Texas,227630.0,0.0,149.0,High
Michigan,41416.0,0.0,44.0,Moderate
Texas,48000.0,0.0,154.0,High
Texas,50372.0,1.22,139.0,High
Colorado,3908.0,0.0,16.0,Moderate
Washington,65129.0,0.0,39.0,High
American Samoa,57699.0,35.37,54.0,Low
Virginia,78151.0,0.0,-32.0,Moderate
Nebraska,122178.0,2.13,64.0,High
Alabama,77250.0,0.0,32.0,High
Virginia,85921.0,0.0,0.0,Moderate
Virginia,557054.0,2.78,0.0,Moderate
California,64186.0,0.0,70.0,High
Alabama,22288.0,0.0,13.0,High
Louisiana,1146245.0,1.17,173.0,High
Wisconsin,14605.0,0.0,39.0,Moderate
Oklahoma,68820.0,0.0,62.0,High
Georgia,18000.0,0.0,47.0,High
Florida,373815.74,12.15,43.0,High
Massachusetts,622366.0,2.96,64.0,Moderate
Maine,15000.0,0.0,30.0,Low
Louisiana,215219.0,1.1,84.0,High
Mississippi,208088.0,0.0,39.0,High
Texas,153317.0,0.0,81.0,High
Wisconsin,196017.0,0.0,35.0,Moderate
Mississippi,326800.0,0.0,32.0,High
Puerto Rico,36000.0,0.0,30.0,Moderate
Oklahoma,88906.0,0.0,83.0,High
Florida,55933.0,10.71,56.0,High
Florida,341537.0,2.27,89.0,High
California,460817.0,3.33,53.0,High
Mississippi,320253.0,0.0,58.0,High
Minnesota,45627.0,0.0,59.0,Moderate
Louisiana,495482.0,2.0,93.0,High
Nebraska,89933.0,0.0,68.0,High
Louisiana,3696741.0,1.03,105.0,High
Mississippi,31589.0,0.0,41.0,High
Mississippi,37319.0,0.0,40.0,High
Alabama,13631.0,0.0,56.0,High
Mississippi,31541.0,0.0,11.0,High
Oregon,45813.0,0.0,74.0,Moderate
Mississippi,19518.0,0.0,16.0,High
Alabama,13631.0,0.0,67.0,High
Missouri,209805.0,2.28,26.0,High
Vermont,10104.25,0.0,101.0,Moderate
Florida,535045.0,3.83,84.0,High
Georgia,18000.0,0.0,41.0,High
Minnesota,90487.0,1.35,39.0,Moderate
Oregon,188317.0,0.0,71.0,Moderate
Florida,7496141.0,2.89,74.0,High
Kentucky,12075.0,0.0,18.0,High
Mississippi,23822.0,0.0,31.0,High
Florida,1213144.0,11.42,58.0,High
Louisiana,7500.0,1.15,125.0,High
Louisiana,5095897.76,0.0,187.0,High
Texas,1800.0,4.85,78.0,High
Washington,601014.0,1.0,49.0,High
Tennessee,415182.0,6.01,20.0,Moderate
Washington,599473.0,1.19,59.0,High
Iowa,25500.0,0.0,31.0,High
Vermont,97956.18,0.0,103.0,Moderate
South Carolina,9149.0,0.0,20.0,Moderate
West Virginia,197609.0,0.6,38.0,Moderate
Oregon,313392.49,1.0,61.0,Moderate
Florida,370884.75,10.33,45.0,High
Florida,394664.4,11.64,48.0,High
Florida,119250.0,16.78,25.0,High
North Carolina,122605.2,1.03,42.0,High
Arkansas,741357.99,3.37,49.0,Moderate
Texas,1401331.43,1.06,103.0,High
Georgia,10800.0,0.0,44.0,High
Georgia,21882.0,0.0,41.0,High
Oklahoma,179650.0,1.5,64.0,High
New York,82500.0,0.0,22.0,High
Alabama,22500.0,0.0,67.0,High
Vermont,18169.5,1.69,137.0,Moderate
California,935.0,1.0,8.0,High
Louisiana,833248.0,1.2,86.0,High
Kentucky,57810.0,0.0,29.0,High
Texas,167025.0,0.0,120.0,High
Alabama,4000.0,2.18,84.0,High
Arkansas,881325.0,3.7,60.0,Moderate
South Carolina,996411.0,1080.67,71.0,Moderate
Texas,248974.0,1.78,141.0,High
Florida,87000.0,1.83,43.0,High
Florida,1196480.0,1.11,72.0,High
Texas,28796.0,2479069.62,53.0,High
Pennsylvania,56698.0,3.84,-15.0,High
Florida,34221.0,3.93,60.0,High
Florida,123972.0,8.45,63.0,High
Florida,29045.0,1.42,37.0,High
Mississippi,1808937.0,5.52,95.0,High
Louisiana,46816.35,1.51,50.0,High
California,2810700.0,11.22,0.0,High
Oklahoma,229891.0,9.18,33.0,High
Oklahoma,118635.0,10.74,64.0,High
Nebraska,418733.0,3.85,64.0,High
Mississippi,113593.0,0.0,82.0,High
Oklahoma,1099570.0,1.14,34.0,High
Washington,695426.0,1.55,50.0,High
South Carolina,174999.0,1.0,60.0,Moderate
California,763357.5,1.19,90.0,High
Virginia,150331.0,3.35,45.0,Moderate
Virgin Islands of the U.S.,1632469.83,10.61,190.0,Low
Texas,747870.0,0.0,117.0,High
California,67500.0,0.0,19.0,High
Washington,727985.99,1.0,89.0,High
Texas,832571.44,1.0,103.0,High
Minnesota,0.0,1.0,21.0,Moderate
Washington,158201.77,0.0,53.0,High
Louisiana,0.0,2.13,71.0,High
Wisconsin,11143.0,0.0,42.0,Moderate
Washington,67048.0,1.4,68.0,High
Mississippi,37500.0,0.0,31.0,High
Washington,107561.0,0.0,45.0,High
Kansas,23891.0,0.0,35.0,High
Nevada,763470.0,9.37,37.0,Low
South Carolina,3112088.33,1.22,55.0,Moderate
South Carolina,4290.0,0.0,19.0,Moderate
South Dakota,30602.0,0.0,15.0,High
New York,712494.38,0.0,91.0,High
Arkansas,25851.0,0.0,41.0,Moderate
California,1064137.5,0.0,38.0,High
Colorado,32878.64,0.0,32.0,Moderate
California,33000.0,0.0,39.0,High
Florida,4221.5,0.0,25.0,High
Iowa,22500.0,0.0,52.0,High
Texas,272633.0,0.0,96.0,High
Kansas,16908.0,0.0,29.0,High
North Carolina,24750.0,0.0,37.0,High
Illinois,1233449.98,0.0,111.0,Moderate
Illinois,74769.0,0.0,82.0,Moderate
Alaska,302032.0,3.78,24.0,Low
New York,66925.0,0.0,41.0,High
Kentucky,30646.0,0.0,20.0,High
Oregon,385934.0,1.38,56.0,Moderate
North Dakota,25809.0,0.0,18.0,High
Oregon,294142.0,3.26,25.0,Moderate
Massachusetts,25770.0,0.0,68.0,Moderate
Georgia,30669.0,0.0,29.0,High
South Carolina,36143.67,0.0,52.0,Moderate
Colorado,64504.0,0.0,46.0,Moderate
California,3411750.0,19.06,47.0,High
Washington,36671.82,0.0,57.0,High
Washington,4275.0,0.0,54.0,High
Michigan,362866.65,1.76,85.0,Moderate
Nebraska,37500.0,0.0,38.0,High
Alabama,22943.0,0.0,109.0,High
Alabama,2553.0,0.0,30.0,High
New Hampshire,148136.0,2.06,78.0,Moderate
Mississippi,28314.0,0.0,22.0,High
Iowa,28161.0,0.0,39.0,High
Virginia,35349.0,0.0,46.0,Moderate
Oklahoma,41000.0,0.0,63.0,High
Florida,1472192.0,1.81,139.0,High
Minnesota,51961.0,0.0,17.0,Moderate
North Dakota,44778.0,0.0,23.0,High
North Carolina,2114617.8,1.98,65.0,High
North Carolina,732005.0,0.0,108.0,High
Massachusetts,209043.0,1.22,54.0,Moderate
North Dakota,8819.0,0.0,22.0,High
Texas,227977.0,0.0,65.0,High
North Dakota,146063.0,1.32,20.0,High
Alabama,196139.94,7.66,128.0,High
California,2932500.0,1.33,24.0,High
Louisiana,104344.0,1.62,84.0,High
Hawaii,240204.0,0.0,101.0,Low
Louisiana,96773.0,1.44,21.0,High
Florida,152395.0,3.37,30.0,High
Texas,28796.0,2479069.62,52.0,High
Florida,116384.0,1.5,33.0,High
Florida,39525.0,1.64,37.0,High
South Carolina,310236.87,8.42,49.0,Moderate
Florida,5717219.0,1.25,91.0,High
Tennessee,10244.0,0.0,43.0,Moderate
Minnesota,11250.0,0.0,73.0,Moderate
Michigan,559068.0,1.08,58.0,Moderate
Texas,5034232.0,0.0,145.0,High
Texas,21973.0,0.0,163.0,High
Texas,29413.0,0.0,100.0,High
Oklahoma,20000.0,0.0,97.0,High
Oklahoma,35908.0,0.0,63.0,High
Florida,0.0,6.38,33.0,High
Arkansas,772767.98,1.36,37.0,Moderate
Texas,1119075.0,2.21,0.0,High
California,120000.0,0.0,39.0,High
Minnesota,406913.0,0.0,38.0,Moderate
South Dakota,29986.0,0.0,40.0,High
New York,3650084.0,0.0,34.0,High
Mississippi,81153.0,0.0,17.0,High
Mississippi,3524423.0,3.04,56.0,High
Massachusetts,8793.0,1.25,24.0,Moderate
Iowa,598018.0,2.54,29.0,High
Maryland,308825.0,1.0,13.0,Moderate
South Dakota,279585.0,1.11,26.0,High
Virgin Islands of the U.S.,2730723.86,8.98,44.0,Low
Tennessee,415182.0,6.01,21.0,Moderate
Maine,15000.0,0.0,15.0,Low
Washington,15712.0,0.0,89.0,High
Iowa,44704.0,0.0,50.0,High
Washington,1041088.0,1.44,68.0,High
Texas,1646008.57,0.0,126.0,High
New York,1030379.0,3.74,72.0,High
Oklahoma,2501.0,0.0,75.0,High
Texas,96449.0,1.0,142.0,High
Texas,214481.0,0.0,156.0,High
Washington,1680985.0,4.5,30.0,High
Arkansas,109166.0,1.0,49.0,Moderate
Texas,561958.0,3.27,143.0,High
Texas,448615.0,1.95,151.0,High
Hawaii,322892.0,3.69,61.0,Low
South Carolina,102112.0,1.9,4.0,Moderate
Oklahoma,143714.0,0.0,88.0,High
Louisiana,837375.0,5.8,60.0,High
Oklahoma,450000.0,11.98,65.0,High
California,130601.0,12.9,23.0,High
Oregon,43262.0,0.0,26.0,Moderate
Alabama,69863.0,0.0,24.0,High
South Carolina,46352.0,0.0,73.0,Moderate
Puerto Rico,104486.0,0.0,42.0,Moderate
Puerto Rico,14400.0,22.92,14.0,Moderate
Florida,282273.0,10.42,48.0,High
Texas,56250.0,0.0,89.0,High
Illinois,147001.98,1.0,64.0,Moderate
Texas,46872.99,0.0,76.0,High
Alabama,136440.75,4.41,130.0,High
Alabama,13631.0,0.0,53.0,High
Massachusetts,6130000.0,0.0,44.0,Moderate
Minnesota,60000.0,0.0,49.0,Moderate
Massachusetts,94243.0,1.01,26.0,Moderate
Oregon,18620.6,0.0,59.0,Moderate
Alabama,43452.0,0.0,13.0,High
New Hampshire,107414.0,1.25,50.0,Moderate
California,60560.0,0.0,77.0,High
California,57959.0,0.0,65.0,High
Mississippi,27008.0,0.0,16.0,High
Texas,75000.0,0.0,72.0,High
Kentucky,29687.0,0.0,21.0,High
