state,FederalFunding,benefitCostRatio,ProjectTimeline(in months),ZoneRiskLevel,ZoneRiskLevelNumeric,RiskScore,InsuranceZone
California,1.67961692041148e-05,7.341463851265298e-07,0.4278481012658228,High,0.8,340531.74678512994,High
Alabama,0.00014779583804648322,0.0,0.5544303797468354,High,0.8,0.4809451942845857,Moderate
Georgia,6.059689079618538e-05,0.0,0.5670886075949367,High,0.8,0.48344196027530584,Moderate
Ohio,1.67961692041148e-05,0.0,0.46582278481012657,Moderate,0.5,0.41817127542970695,Low
Mississippi,0.0,0.0,0.5949367088607596,High,0.8,0.4889873417721519,Moderate
Alabama,7.941564723089559e-05,0.0,0.6886075949367089,High,0.8,0.5077532852462341,Moderate
Iowa,2.09952115051435e-06,6.978424430048883e-07,0.4734177215189873,High,0.8,358247.2695976789,High
Montana,5.483762621041214e-07,0.0,0.48860759493670886,Low,0.2,0.3777217383378466,Low
Guam,5.374774145316736e-06,5.405253604777747e-07,0.6759493670886076,Low,0.2,462513.1539979935,High
Puerto Rico,0.0006100712043282668,0.0,0.5569620253164557,Moderate,0.5,0.43663643354502246,Low
Alabama,5.4191160320155985e-05,4.1951222007230277e-07,0.49367088607594933,High,0.8,595930.4158712382,High
New York,0.0004438637788484375,1.185928775973625e-06,0.5341772151898734,High,0.8,210805.46680890693,Moderate
South Dakota,3.775928136366821e-05,4.275797627660009e-07,0.4582278481012658,High,0.8,584686.4427927488,High
Florida,0.00011979027876374675,5.340713263228162e-06,0.4430379746835443,High,0.8,46810.43561925728,Moderate
Connecticut,0.00014929928181435376,1.2101314040547194e-06,0.4481012658227848,Moderate,0.5,206589.2996799729,Moderate
Oklahoma,0.0001746801597227939,0.0,0.4430379746835443,High,0.8,0.45867746700059797,Low
Minnesota,0.00022628097750347086,0.0,0.5594936708860759,Moderate,0.5,0.4369892465682166,Low
Missouri,0.0009384758765783919,6.615385008832466e-07,0.49367088607594933,High,0.8,377907.1733778603,High
New Jersey,0.00018124484914417105,1.0689494069150022e-06,0.39746835443037976,High,0.8,233874.69201899902,Moderate
Mississippi,0.0,7.059099856985864e-07,0.4911392405063291,High,0.8,354153.021084991,High
Wisconsin,0.0017220358323605741,4.033771346849065e-07,0.5746835443037974,Moderate,0.5,619767.5956255231,High
Kansas,0.00017994146641393173,6.010319306805107e-07,0.5265822784810127,High,0.8,415951.5039119222,High
Wisconsin,1.3436935363291839e-05,0.0,0.4607594936708861,Moderate,0.5,0.41715727350832255,Low
Nebraska,0.005810769941593126,8.027204980229639e-07,0.5518987341772152,High,0.8,311441.1397392307,High
Texas,0.0005762726238921389,0.0,0.5544303797468354,High,0.8,0.48111658499892396,Moderate
Oklahoma,1.805028317135537e-05,0.0,0.5367088607594936,High,0.8,0.47734899226516725,Moderate
Federated States of Micronesia,0.00031718931020023085,3.5013135290649883e-06,0.6354430379746836,Low,0.2,71401.93198506857,Moderate
New Jersey,6.548117201095742e-05,0.0,0.48860759493670886,High,0.8,0.46774771145614613,Low
North Carolina,0.0041233430861703675,0.0,0.5291139240506328,High,0.8,0.4774721220445947,Moderate
Connecticut,0.00022206625877785164,5.90947502313388e-06,0.5746835443037974,Moderate,0.5,42305.132346354476,Moderate
Alaska,0.00024918050134815645,0.0,0.4835443037974684,Low,0.2,0.3768085329600329,Low
Massachusetts,0.0,4.6388370488764244e-07,0.5164556962025316,Moderate,0.5,538928.3565520088,High
Texas,9.233861981654151e-05,0.0,0.569620253164557,High,0.8,0.483960986080838,Moderate
Louisiana,9.704453317932995e-05,0.0,0.4759493670886076,High,0.8,0.46522869123099325,Low
Oklahoma,4.1990423010287e-05,0.0,0.4759493670886076,High,0.8,0.46520666958692564,Low
South Dakota,0.0006763257466190225,4.7195124758134053e-07,0.41012658227848103,High,0.8,529715.9330650776,High
Nevada,2.22246910908847e-05,0.0,0.5518987341772152,Low,0.2,0.3903886367118794,Low
Texas,0.0002903527642941008,0.0,0.7493670886075949,High,0.8,0.5199895588272366,Moderate
New Jersey,0.00011197446136076533,7.180112997391335e-07,0.5012658227848101,High,0.8,348184.1556912128,High
Vermont,1.4929928181435376e-09,0.0,0.4860759493670886,Moderate,0.5,0.42221519047061484,Low
California,0.00022394892272153066,0.0,0.47848101265822784,High,0.8,0.4657857821007342,Low
Ohio,8.644428417051083e-05,0.0,0.46835443037974683,Moderate,0.5,0.4187054637896176,Low
Mississippi,0.0006005961493568416,2.41622903676259e-06,0.46329113924050636,High,0.8,103467.22541933443,Moderate
Vermont,2.355644068466874e-05,7.180112997391335e-07,0.5341772151898734,Moderate,0.5,348184.11723812413,High
North Carolina,0.00012231940859768189,0.0,0.46582278481012657,High,0.8,0.46321348472546436,Low
Texas,0.00032274772246217924,0.0,0.610126582278481,High,0.8,0.4921544155446811,Moderate
Georgia,2.2161985392522672e-05,0.0,0.5088607594936709,High,0.8,0.4717810166928912,Low
Oklahoma,3.35923384082296e-05,0.0,0.5164556962025316,High,0.8,0.4733045761758696,Low
South Dakota,8.738188366030497e-05,4.0741090603175555e-07,0.4582278481012658,High,0.8,613631.3057399284,High
Louisiana,0.0012440332797324664,4.840525616218878e-07,0.6126582278481012,High,0.8,516473.08052925894,High
North Carolina,0.0,6.494371868426995e-07,0.5063291139240507,High,0.8,384948.9200235867,High
Iowa,0.000582655377208697,4.880863329687369e-07,0.46582278481012657,High,0.8,512204.68033976783,High
Virginia,0.00015624319141153937,0.0,0.3949367088607595,Moderate,0.5,0.4040498390487165,Low
Texas,0.0039952428093808345,4.840525616218878e-07,0.5620253164556962,High,0.8,516473.07150316046,High
North Dakota,0.00010641455610599879,0.0,0.4962025316455696,High,0.8,0.4692830721515563,Low
Washington,0.0003103782471040037,6.252345587616051e-07,0.46835443037974683,High,0.8,399850.1525047148,High
Indiana,2.2394892272153064e-05,0.0,0.5670886075949367,Low,0.2,0.39342667947589627,Low
Arkansas,0.000660125281549347,1.5045967123747012e-06,0.5518987341772152,Moderate,0.5,166157.66687704093,Moderate
Alabama,8.599638632506777e-06,7.381801564733789e-07,0.4177215189873418,High,0.8,338670.91666249774,High
Florida,0.0019649838351893903,2.8397750281817415e-06,0.5341772151898734,High,0.8,88035.37037711838,Moderate
Texas,0.00014201832908847226,0.0,0.6050632911392405,High,0.8,0.4910694655594835,Moderate
Michigan,2.943733939533613e-05,0.0,0.6632911392405063,Moderate,0.5,0.45767000278385944,Low
Florida,8.898237196135484e-07,9.116323243878886e-07,0.4734177215189873,High,0.8,274233.57972814806,High
Florida,3.288764579806585e-05,6.615385008832466e-07,0.4607594936708861,High,0.8,377907.16643334646,High
Arkansas,0.0010708222249427258,1.0205441507528133e-06,0.5544303797468354,Moderate,0.5,244967.54006934562,Moderate
Washington,0.0001467178972317836,0.0,0.6050632911392405,High,0.8,0.49107134538674085,Moderate
South Dakota,1.3996807670095666e-05,0.0,0.4430379746835443,High,0.8,0.45861319365977693,Low
Wisconsin,0.0003023293585921819,0.0,0.5544303797468354,Moderate,0.5,0.4360070076928039,Low
Tennessee,2.571530829970429e-05,0.0,0.5443037974683544,Moderate,0.5,0.4338710456169908,Low
Pennsylvania,3.758161521830913e-05,0.0,0.48860759493670886,High,0.8,0.4677365516334291,Low
Texas,0.0001269043895422007,0.0,0.7518987341772152,High,0.8,0.5204305085912599,Moderate
Hawaii,7.241015167996158e-07,0.0,0.5417721518987342,Low,0.2,0.38835472002035354,Low
Michigan,0.0003235658825265219,5.405253604777747e-07,0.3949367088607595,Moderate,0.5,462513.14292273833,High
Florida,0.0004421153200291814,4.517823908470953e-07,0.5037974683544304,High,0.8,553363.9754006255,High
Kansas,0.0009609066006781805,1.3069419163790972e-06,0.5569620253164557,High,0.8,191286.4678878788,Moderate
South Dakota,9.639358831061936e-05,4.114446773786046e-07,0.4531645569620253,High,0.8,607615.3136126454,High
Nebraska,0.00017915913817722451,0.0,0.5037974683544304,High,0.8,0.470831157326157,Low
Louisiana,0.00022394892272153066,0.0,0.5265822784810127,High,0.8,0.4754060352652911,Moderate
Florida,5.568209280821049e-05,1.3593809438881349e-06,0.5012658227848101,High,0.8,183907.46211520003,Moderate
Alabama,0.0002956232528910702,7.018762143517373e-07,0.589873417721519,High,0.8,356188.40188603627,High
Alabama,8.88330726795405e-05,8.422514572220847e-06,0.4708860759493671,High,0.8,29682.56119550704,Moderate
Alabama,5.678704186299033e-05,1.544934425843192e-06,0.6835443037974683,High,0.8,161819.4225279202,Moderate
Mississippi,0.0004754158529911048,5.062383040295577e-06,0.5316455696202531,High,0.8,49384.08349139182,Moderate
Michigan,0.00013370347883602638,4.0741090603175555e-07,0.49367088607594933,Moderate,0.5,613631.2678470645,High
Mississippi,0.00021036866004769703,0.0,0.5088607594936709,High,0.8,0.47185629936275325,Low
Tennessee,0.0001201485970401012,0.0,0.5291139240506328,Moderate,0.5,0.4308708442489426,Low
Virginia,5.263695479646856e-05,0.0,0.3924050632911392,Moderate,0.5,0.40350206744014644,Low
Florida,0.00014278386115597536,7.341463851265298e-07,0.4962025316455696,High,0.8,340531.7605064111,High
Minnesota,0.0005617191837096547,0.0,0.579746835443038,Moderate,0.5,0.4411740547620915,Low
Indiana,0.0036491103404080725,0.0,0.6,Low,0.2,0.4014596441361632,Low
Wisconsin,0.0007827686695885661,1.9483115605280984e-06,0.49873417721518987,Moderate,0.5,128316.40797919757,Moderate
Florida,1.5842146793321078e-05,1.3795498006223802e-06,0.43037974683544306,High,0.8,181218.74555597044,Moderate
Alabama,8.255653087206506e-05,5.526266745183219e-07,0.6050632911392405,High,0.8,452385.2081989655,High
Florida,6.0734947842079114e-05,4.7195124758134053e-07,0.49873417721518987,High,0.8,529715.9505403603,High
Iowa,0.00016428445073006045,0.0,0.4860759493670886,High,0.8,0.4672809036537097,Low
Alabama,3.962402939352949e-06,0.0,0.4177215189873418,High,0.8,0.4535458887586441,Low
New Jersey,0.00011197446136076533,0.0,0.4759493670886076,High,0.8,0.4652346632022658,Low
California,0.004478978424570757,7.821482641540337e-06,0.7772151898734176,High,0.8,31963.526589967147,Moderate
Alabama,0.00021065413520445425,7.946529553292658e-07,0.6126582278481012,High,0.8,314602.98627072957,High
California,0.0012087662662100536,4.154784487254537e-07,0.5341772151898734,High,0.8,601716.1545034156,High
Nebraska,1.621390200503882e-05,0.0,0.4810126582278481,High,0.8,0.46620901720637165,Low
Texas,0.00011192817858340287,0.0,0.7645569620253165,High,0.8,0.5229561636764967,Moderate
Nevada,2.519510481207854e-05,0.0,0.5265822784810127,Low,0.2,0.3853265337381274,Low
Iowa,0.0002628921473899867,0.0,0.5164556962025316,High,0.8,0.4733962960994623,Low
Alabama,7.671743596030569e-05,0.0,0.5569620253164557,High,0.8,0.48142309203767525,Moderate
Illinois,3.732482045358844e-06,0.0,0.48860759493670886,Moderate,0.5,0.42272301198015994,Low
Wisconsin,8.61621085278817e-05,0.0,0.5822784810126582,Moderate,0.5,0.4414901610459428,Low
New Hampshire,2.3083161961317234e-05,6.81707357617492e-07,0.5189873417721519,Moderate,0.5,366726.45395463065,High
Ohio,0.0019110502161303641,1.0528143215276059e-06,0.5215189873417722,Moderate,0.5,237458.95593028655,Moderate
Georgia,1.7026090098108905e-05,0.0,0.4582278481012658,High,0.8,0.4616523800562924,Low
Georgia,2.3795319535571703e-05,0.0,0.5164556962025316,High,0.8,0.47330065736832055,Low
Florida,0.0005537282681089614,4.166885801295084e-06,0.5088607594936709,High,0.8,59997.06662094234,Moderate
Kentucky,0.003361120087949402,0.0,0.7746835443037975,High,0.8,0.5262811568959392,Moderate
Iowa,0.00012034865807773242,0.0,0.5265822784810127,High,0.8,0.47536459515943363,Moderate
Kansas,0.0004715319217542735,1.6659475662486636e-06,0.5012658227848101,High,0.8,150064.96741514295,Moderate
Maryland,4.716364312515436e-05,4.033771346849065e-07,0.4506329113924051,Moderate,0.5,619767.5701454477,High
Texas,0.00014108780638463612,0.0,0.5139240506329114,High,0.8,0.4728412452491362,Low
Iowa,2.5922117664873535e-05,0.0,0.47848101265822784,High,0.8,0.4657065713787115,Low
New Hampshire,0.00010861522751994237,3.368199074618969e-06,0.4860759493670886,Moderate,0.5,74223.81357600125,Moderate
Minnesota,0.001419032939918343,4.154784487254537e-07,0.4607594936708861,Moderate,0.5,601716.0949039779,High
Florida,0.0002303149545185256,1.7788931639604376e-06,0.49367088607594933,High,0.8,140537.04535691545,Moderate
Alabama,0.0001242259604264512,5.526266745183219e-07,0.5974683544303797,High,0.8,452385.20669664594,High
Georgia,2.2394892272153064e-05,0.0,0.5037974683544304,High,0.8,0.47076845162779496,Low
New York,0.0021562374693075447,0.0,0.6860759493670886,High,0.8,0.5080776848611407,Moderate
Colorado,0.0004330052420820795,8.309568974509074e-07,0.5189873417721519,Moderate,0.5,300858.14256290346,High
New York,3.406185478967938e-05,4.033771346849065e-07,0.3949367088607595,High,0.8,619767.6040009665,High
Alabama,7.810524743441101e-05,2.2629457255823255e-06,0.6936708860759493,High,0.8,110475.7320274514,Moderate
Oklahoma,4.371632270806092e-05,0.0,0.46582278481012657,High,0.8,0.46318204349110853,Low
Florida,1.0613685944182409e-05,2.6905254883483262e-06,0.46582278481012657,High,0.8,92918.8645930903,Moderate
Mississippi,0.004816624752225046,1.1576923765456817e-06,0.5518987341772152,High,0.8,215947.06331684967,Moderate
Florida,0.0015104041003887276,4.5984993354079337e-07,0.6126582278481012,High,0.8,543655.8615568599,High
Louisiana,0.00014851396759201025,4.477486195002462e-07,0.5848101265822785,High,0.8,558349.2505349444,High
Alabama,0.0003782647051946312,1.3190432304196442e-06,0.6886075949367089,High,0.8,189531.57438658638,Moderate
Missouri,0.0006212646193837344,0.0,0.5215189873417722,High,0.8,0.4745523033161079,Moderate
Iowa,0.0003632541106112316,1.7748593926135886e-06,0.4734177215189873,High,0.8,140856.44323793685,Moderate
California,0.0006879964714784505,1.3432458585007386e-06,0.5291139240506328,High,0.8,186116.56393582124,Moderate
Missouri,0.0011088604869443923,0.0,0.5417721518987342,High,0.8,0.4787979745745246,Moderate
Louisiana,0.00011624068833861049,3.154409193235969e-06,0.6911392405063291,High,0.8,79254.40213623695,Moderate
Minnesota,3.527195532864108e-05,0.0,0.5620253164556962,Moderate,0.5,0.43741917207327075,Low
Iowa,3.919106147626786e-05,0.0,0.4607594936708861,High,0.8,0.4621675751587677,Low
Nebraska,0.000217847061073778,0.0,0.569620253164557,High,0.8,0.4840111894573409,Moderate
Iowa,0.00034510678290669686,0.0,0.4734177215189873,High,0.8,0.4648215870169602,Low
West Virginia,0.0001910269380886475,0.0,0.3949367088607595,Moderate,0.5,0.40406375254738736,Low
Vermont,8.194141783098992e-05,4.396810768065481e-07,0.7316455696202532,Moderate,0.5,568594.1709031749,High
Missouri,0.000511842727844149,1.0326454647933605e-06,0.46582278481012657,High,0.8,242096.85594741907,Moderate
Pennsylvania,0.0010973497213355,4.114446773786046e-07,0.3949367088607595,High,0.8,607615.3023674581,High
Tennessee,0.00010309414007844757,0.0,0.4911392405063291,Moderate,0.5,0.4232690857572972,Low
Mississippi,3.673060931196731e-05,0.0,0.40759493670886077,High,0.8,0.45153367958549695,Low
Arkansas,0.0021696962919455507,1.3755160292755312e-06,0.5518987341772152,Moderate,0.5,181750.15838838782,Moderate
New Hampshire,8.957956908861225e-06,0.0,0.46582278481012657,Moderate,0.5,0.41816814014478887,Low
Alabama,2.242603610233954e-05,1.4239212854377198e-06,0.7113924050632912,High,0.8,175571.76512031263,Moderate
Mississippi,0.002436601604030707,7.260788424328316e-07,0.5341772151898734,High,0.8,344315.45281008375,High
South Dakota,0.00018263333246504453,0.0,0.5037974683544304,High,0.8,0.4708325470038721,Low
Alabama,0.001523576776023208,2.379925094640948e-06,0.6962025316455696,High,0.8,105045.58273129298,Moderate
Vermont,1.692755257211143e-05,0.0,0.5291139240506328,Moderate,0.5,0.43082955583115545,Low
Oklahoma,0.000244677261760431,0.003683357629948286,0.5594936708860759,High,0.8,68.10485205830328,Moderate
Tennessee,1.2245527094413296e-05,0.0,0.5468354430379747,Moderate,0.5,0.43437198681843275,Low
Oklahoma,4.8573028345481856e-05,1.8555348195505698e-06,0.46582278481012657,High,0.8,134732.25774920356,Moderate
Missouri,0.00015366730104253993,8.914634676536434e-07,0.4278481012658228,High,0.8,280437.94545009173,High
Florida,0.0,6.413696441490014e-07,0.4734177215189873,High,0.8,389791.0354382613,High
Alabama,0.00010091604271591431,1.7304879077982488e-06,0.6759493670886076,High,0.8,144468.18180366643,Moderate
South Dakota,1.5116552283703319e-05,0.0,0.4860759493670886,High,0.8,0.46722123649433117,Low
Texas,2.2134559114453376e-05,0.0,0.5164556962025316,High,0.8,0.4732999930641521,Low
New Jersey,0.00021878466056357216,0.0,0.49873417721518987,High,0.8,0.4698343493072634,Low
Florida,0.0008992206164109438,9.479362665095302e-07,0.5518987341772152,High,0.8,263731.04137773294,High
Massachusetts,0.0013501519395918374,4.2354599141915184e-07,0.6354430379746836,Moderate,0.5,590254.8740572399,High
Louisiana,0.00022393847177180364,0.0,0.5620253164556962,High,0.8,0.482494638679848,Moderate
Kansas,5.0388507612344397e-05,0.0,0.46329113924050636,High,0.8,0.46267838325114624,Low
Texas,0.002168949422288274,5.04221418356133e-07,0.5746835443037974,High,0.8,495814.1598042887,High
Michigan,0.0004663736315675876,4.6388370488764244e-07,0.5873417721518988,Moderate,0.5,538928.3709157734,High
Tennessee,1.2702382896765218e-05,0.0,0.5645569620253165,Moderate,0.5,0.43791647335822204,Low
New Jersey,0.003283926969547308,4.033771346849065e-07,0.5949367088607596,High,0.8,619767.6453009126,High
South Dakota,0.0005977455930990883,1.5166980264152482e-06,0.5417721518987342,High,0.8,164831.9852424648,Moderate
Alabama,9.125918600902374e-05,5.526266745183219e-07,0.6354430379746836,High,0.8,452385.2142783959,High
Tennessee,0.00031663030382926154,8.914634676536434e-07,0.5848101265822785,Moderate,0.5,280437.931907682,High
Kansas,0.000674166879003987,6.050657020273597e-07,0.4734177215189873,High,0.8,413178.4849532111,High
Pennsylvania,5.1194201186655556e-05,0.0,0.5037974683544304,High,0.8,0.47077997135136074,Low
Louisiana,0.00039066545875234693,3.360131531925271e-06,0.4911392405063291,High,0.8,74402.06772385017,Moderate
Florida,0.00010748204597097141,0.0,0.6379746835443039,High,0.8,0.49763792952724917,Moderate
New Jersey,0.00010460425752421521,5.364915891309256e-07,0.5746835443037974,High,0.8,465990.7650537386,High
Texas,0.00010757610451851446,0.0,0.5291139240506328,High,0.8,0.475865815251934,Moderate
Mississippi,8.059772429466073e-05,4.4855537376961595e-06,0.5772151898734177,High,0.8,55734.71434218356,Moderate
